  Ls Hgt   Lat  TA0K   TA1K  Tp1  TA2K  Tp2  Pa0Nm2     PA1% Pp1Hr   PA2% Pp2Hr  DA0kgm3    DA1% Dp1Hr   DA2% Dp2Hr
 300 165  42.5 245.99 42.86 12.4  9.98 18.9 3.003E-06  11.13  25.7   6.43  11.2 5.373E-11  19.03  24.8   2.08  21.4
 300 170  42.5 248.61 43.87 12.4 10.23 18.9 2.207E-06  11.13  25.7   6.43  11.2 3.794E-11  14.72  24.9   2.59  21.0
 300 175  42.5 250.17 44.56 12.4 10.50 18.9 1.653E-06   7.78  26.3   7.63  11.3 2.734E-11  10.96  25.0   3.06  21.1
 300 180  42.5 251.56 45.12 12.4 10.68 18.9 1.244E-06   6.10  26.8   9.36  11.4 1.981E-11   7.90  25.3   3.39  21.2
 300 185  42.5 252.47 45.50 12.4 10.87 18.9 9.504E-07   6.10  26.8   9.36  11.4 1.457E-11   5.91  26.1   3.70  21.5
 300 190  42.5 253.23 45.81 12.3 10.98 18.9 7.315E-07   5.62  26.9  11.69  11.5 1.080E-11   4.94  27.0   4.04  21.9
 300 195  42.5 253.75 46.01 12.3 11.11 18.9 5.694E-07   5.62  26.9  11.69  11.5 8.106E-12   4.79  27.5   4.62  22.3
 300 200  42.5 254.19 46.17 12.3 11.18 18.9 4.466E-07   5.87  26.3  14.45  11.6 6.136E-12   4.77  15.7   5.37  22.7
 300 205  42.5 254.50 46.27 12.3 11.27 18.9 3.542E-07   5.87  26.3  14.45  11.6 4.704E-12   4.86  15.8   6.51  11.0
 300 210  42.5 254.77 46.35 12.3 11.32 18.9 2.822E-07   7.26  25.0  17.33  11.6 3.625E-12   4.93  15.9   7.86  11.3
 300 215  42.5 254.94 46.40 12.3 11.37 18.9 2.277E-07   7.26  25.0  17.33  11.6 2.837E-12   4.94  27.8   9.34  11.4
 300 220  42.5 255.11 46.44 12.3 11.42 18.9 1.837E-07   7.26  25.0  17.33  11.6 2.220E-12   5.17  27.4  11.04  11.6
 300 225  42.5 255.22 46.47 12.3 11.45 18.9 1.504E-07   9.84  24.1  19.75  11.6 1.766E-12   5.85  25.7  12.79  11.6
 300 230  42.5 255.32 46.48 12.3 11.48 18.9 1.233E-07   9.84  24.1  19.75  11.6 1.407E-12   7.71  24.5  14.66  11.7
 300 235  42.5 255.40 46.49 12.3 11.50 18.9 1.017E-07  12.57  23.7  21.28  11.6 1.128E-12   9.97  24.0  16.40  11.7
 300 240  42.5 255.45 46.50 12.3 11.52 18.9 8.460E-08  12.57  23.7  21.28  11.6 9.144E-13  12.43  23.9  17.88  11.7
 300  80  47.5 151.93  1.72 29.9  9.75 11.9 3.166E-02   4.89  31.4  11.57  12.1 1.092E-06   5.30  32.7   7.57  12.3
 300  85  47.5 146.41  4.02 29.9 10.73 11.9 1.719E-02   4.02  31.1  18.31  12.1 6.150E-07   2.28  32.7  11.15  12.3
 300  90  47.5 138.02  7.85 29.5 10.97 11.3 9.038E-03   6.15  30.9  22.19  12.1 3.435E-07   2.79  33.6  16.57  12.4
 300  95  47.5 128.53  9.82 27.9  9.07 22.3 4.550E-03   9.22  30.4  26.03  11.9 1.862E-07   6.20  32.5  23.90  12.2
 300 100  47.5 121.27 12.60 25.9  6.92 21.1 2.182E-03  16.50  29.2  29.88  11.6 9.512E-08  10.60  31.2  29.75  11.8
 300 105  47.5 117.87 17.46 24.4  6.68 19.8 1.013E-03  20.95  28.4  29.77  11.5 4.580E-08  14.66  29.8  32.90  11.5
 300 110  47.5 119.43 23.64 23.1  9.91 18.5 4.674E-04  32.13  27.0  27.14  11.4 2.110E-08  20.39  28.1  34.09  11.2
 300 115  47.5 128.60 24.65 22.0 14.40 17.7 2.225E-04  38.19  26.3  23.76  11.3 9.363E-09  32.41  26.2  31.12  23.0
 300 120  47.5 145.46 16.62 20.2 15.27 17.4 1.141E-04  46.19  25.3  13.57  11.1 4.179E-09  48.10  25.1  23.88  11.0
 300 125  47.5 165.80 13.77 16.5 13.23 17.3 6.423E-05  46.47  24.9   9.23  23.0 2.011E-09  57.18  24.8  16.07  11.2
 300 130  47.5 185.06 19.87 14.3 11.21 17.5 3.882E-05  43.83  24.7   6.19  22.8 1.065E-09  59.21  24.6  10.70  11.6
 300 135  47.5 201.46 26.41 13.4 10.40 17.8 2.473E-05  39.42  24.5   4.39  22.6 6.119E-10  56.99  24.5   7.32  11.8
 300 140  47.5 214.70 31.66 13.1 10.36 18.1 1.635E-05  39.42  24.5   4.39  22.6 3.731E-10  52.69  24.4   4.73  11.9
 300 145  47.5 224.26 35.77 12.8 10.62 18.2 1.120E-05  33.73  24.4   3.44  22.3 2.399E-10  47.01  24.3   2.46  11.6
 300 150  47.5 231.76 38.49 12.7 11.25 18.3 7.815E-06  27.82  24.2   3.08  22.0 1.584E-10  41.02  24.2   1.61  21.6
 300 155  47.5 237.73 40.62 12.6 11.76 18.3 5.535E-06  22.07  24.0   3.04  21.9 1.068E-10  35.50  24.1   2.08  20.3
 300 160  47.5 242.01 42.26 12.6 12.26 18.3 3.992E-06  22.07  24.0   3.04  21.9 7.361E-11  30.27  23.9   3.07  19.7
 300 165  47.5 245.17 43.26 12.6 12.73 18.4 2.921E-06  17.23  23.8   3.26  22.3 5.164E-11  25.18  23.8   3.90  19.5
 300 170  47.5 247.78 44.18 12.5 13.07 18.4 2.153E-06  13.65  23.5   4.11  11.2 3.655E-11  21.10  23.6   4.48  19.4
 300 175  47.5 249.39 44.75 12.5 13.45 18.4 1.617E-06  13.65  23.5   4.11  11.2 2.641E-11  17.45  23.4   4.61  19.5
 300 180  47.5 250.78 45.22 12.5 13.70 18.4 1.223E-06  11.75  23.1   5.84  11.5 1.921E-11  14.40  23.1   4.57  19.6
 300 185  47.5 251.73 45.56 12.5 13.95 18.4 9.367E-07  11.75  23.1   5.84  11.5 1.418E-11  12.30  22.8   4.22  19.9
 300 190  47.5 252.51 45.81 12.5 14.12 18.4 7.236E-07  11.57  22.8   8.22  11.7 1.056E-11  10.57  22.4   3.81  20.1
 300 195  47.5 253.06 45.99 12.5 14.29 18.4 5.648E-07  11.57  22.8   8.22  11.7 7.965E-12   9.82  22.1   3.35  20.5
 300 200  47.5 253.52 46.12 12.5 14.40 18.4 4.443E-07  12.84  22.8  10.95  11.8 6.060E-12   9.46  21.9   3.03  21.4
 300 205  47.5 253.85 46.21 12.5 14.51 18.4 3.531E-07  12.84  22.8  10.95  11.8 4.666E-12   9.69  21.9   3.80  22.8
 300 210  47.5 254.14 46.28 12.5 14.60 18.4 2.818E-07  15.11  22.8  13.54  11.8 3.609E-12  10.44  22.1   5.45  11.4
 300 215  47.5 254.33 46.32 12.5 14.67 18.4 2.277E-07  15.11  22.8  13.54  11.8 2.828E-12  11.58  22.4   7.21  11.6
 300 220  47.5 254.52 46.35 12.5 14.73 18.4 1.840E-07  15.11  22.8  13.54  11.8 2.216E-12  13.22  22.7   9.14  11.7
 300 225  47.5 254.63 46.37 12.5 14.78 18.4 1.508E-07  17.74  22.8  15.40  11.8 1.764E-12  14.99  22.9  10.96  11.8
 300 230  47.5 254.74 46.38 12.5 14.82 18.4 1.237E-07  17.74  22.8  15.40  11.8 1.407E-12  17.16  23.1  12.73  11.9
 300 235  47.5 254.83 46.39 12.5 14.85 18.4 1.021E-07  20.08  22.8  16.08  11.8 1.129E-12  19.31  23.2  14.36  11.9
 300 240  47.5 254.89 46.39 12.4 14.88 18.4 8.496E-08  20.08  22.8  16.08  11.8 9.161E-13  21.42  23.3  15.66  11.9
 300  80  52.5 151.61  3.26 29.2  7.18 11.8 2.842E-02   3.78  32.2  11.51  11.9 9.810E-07   6.49  10.3   6.82  12.0
 300  85  52.5 146.08  3.42 29.2  7.84 11.8 1.539E-02   3.18  32.2  13.97  11.9 5.513E-07   2.74  10.3   9.29  12.0
 300  90  52.5 138.35  8.99 29.1  8.25 11.2 8.105E-03   4.64  31.6  16.77  11.8 3.071E-07   3.41  11.7  13.10  12.2
 300  95  52.5 129.08 11.97 27.5  7.45 22.1 4.105E-03   7.85  30.5  19.69  11.7 1.673E-07   6.41  33.4  18.94  12.0
 300 100  52.5 121.51 14.94 25.5  6.19 21.1 1.969E-03  16.42  28.8  23.23  11.4 8.581E-08  11.48  31.3  23.60  11.6
 300 105  52.5 117.96 20.76 23.9  6.23 20.0 9.159E-04  21.58  28.0  23.54  11.3 4.152E-08  16.61  29.6  26.22  11.2
 300 110  52.5 120.82 27.29 22.7  9.35 18.5 4.246E-04  33.88  26.4  22.55  11.2 1.904E-08  23.53  27.5  28.60  22.9
 300 115  52.5 130.95 26.04 21.7 14.44 17.5 2.042E-04  40.63  25.8  20.03  11.1 8.469E-09  38.05  25.6  26.70  22.8
 300 120  52.5 148.37 16.71 19.7 16.54 17.2 1.069E-04  50.68  24.8  11.28  22.7 3.841E-09  54.28  24.7  19.81  22.8
 300 125  52.5 168.45 14.62 16.0 15.83 17.1 6.087E-05  51.45  24.5   6.97  22.3 1.875E-09  63.20  24.4  12.96  11.1
 300 130  52.5 187.40 21.19 14.0 14.96 17.3 3.715E-05  49.33  24.3   4.18  21.3 1.004E-09  65.11  24.2   8.04  11.4
 300 135  52.5 203.49 27.59 13.3 14.85 17.4 2.385E-05  45.26  24.1   3.76  20.3 5.818E-10  62.69  24.1   4.54  11.8
 300 140  52.5 216.52 32.20 12.9 15.40 17.6 1.587E-05  40.03  23.9   4.19  19.7 3.568E-10  58.11  24.0   2.42  13.8
 300 145  52.5 226.04 35.71 12.8 16.02 17.7 1.092E-05  40.03  23.9   4.19  19.7 2.303E-10  52.32  23.9   2.59  20.1
 300 150  52.5 233.38 38.32 12.6 16.74 17.7 7.669E-06  34.57  23.8   4.75  19.3 1.530E-10  46.61  23.8   3.91  18.6
 300 155  52.5 239.27 40.08 12.6 17.60 17.7 5.463E-06  29.42  23.6   5.17  19.1 1.036E-10  41.28  23.7   5.78  18.3
 300 160  52.5 243.58 41.49 12.5 18.24 17.7 3.958E-06  29.42  23.6   5.17  19.1 7.175E-11  36.34  23.6   7.40  18.2
 300 165  52.5 246.74 42.40 12.5 18.88 17.7 2.913E-06  25.14  23.3   5.31  19.4 5.061E-11  31.62  23.5   8.63  18.1
 300 170  52.5 249.39 43.13 12.5 19.42 17.7 2.159E-06  22.18  23.1   5.50  20.1 3.600E-11  27.94  23.3   9.43  18.1
 300 175  52.5 251.02 43.67 12.5 19.89 17.7 1.631E-06  22.18  23.1   5.50  20.1 2.616E-11  24.67  23.2   9.72  18.1
 300 180  52.5 252.46 44.05 12.5 20.29 17.7 1.238E-06  20.81  22.8   5.92  14.3 1.913E-11  22.02  23.0   9.74  18.1
 300 185  52.5 253.43 44.38 12.5 20.60 17.7 9.537E-07  20.81  22.8   5.92  14.3 1.420E-11  20.23  22.8   9.30  18.1
 300 190  52.5 254.25 44.58 12.5 20.87 17.7 7.395E-07  20.97  22.7   6.56  14.2 1.063E-11  18.79  22.7   8.61  18.1
 300 195  52.5 254.82 44.76 12.5 21.08 17.7 5.801E-07  20.97  22.7   6.56  14.2 8.069E-12  18.21  22.6   7.58  18.2
 300 200  52.5 255.32 44.86 12.5 21.26 17.7 4.575E-07  22.37  22.7   7.46  14.0 6.161E-12  18.28  22.6   6.21  18.8
 300 205  52.5 255.66 44.96 12.5 21.40 17.7 3.652E-07  22.37  22.7   7.46  14.0 4.766E-12  18.71  22.7   5.72  20.0
 300 210  52.5 255.99 45.01 12.5 21.52 17.7 2.919E-07  24.49  22.8   8.53  13.8 3.692E-12  19.78  22.7   5.84  14.3
 300 215  52.5 256.18 45.06 12.5 21.62 17.7 2.368E-07  24.49  22.8   8.53  13.8 2.906E-12  21.03  22.9   6.10  14.3
 300 220  52.5 256.38 45.09 12.5 21.70 17.7 1.921E-07  24.49  22.8   8.53  13.8 2.287E-12  22.72  23.0   6.45  14.2
 300 225  52.5 256.52 45.10 12.5 21.78 17.7 1.575E-07  26.71  22.8   9.42  13.8 1.822E-12  24.30  23.1   6.89  14.1
 300 230  52.5 256.63 45.12 12.5 21.83 17.7 1.298E-07  26.71  22.8   9.42  13.8 1.459E-12  26.13  23.2   7.40  13.9
 300 235  52.5 256.74 45.13 12.5 21.88 17.7 1.071E-07  28.58  22.8   9.96  13.9 1.171E-12  27.97  23.2   7.98  13.6
 300 240  52.5 256.80 45.13 12.5 21.92 17.7 8.944E-08  28.58  22.8   9.96  13.9 9.547E-13  29.49  23.3   8.46  13.5
 300  80  57.5 151.08  4.97 28.2  5.24 11.3 2.467E-02   3.42  31.6   8.59  11.7 8.543E-07   6.73  13.4   6.11  11.7
 300  85  57.5 145.97  2.96 28.2  4.91 11.3 1.336E-02   1.91  30.3  10.22  11.6 4.785E-07   1.92  13.4   7.78  11.7
 300  90  57.5 138.96 10.85 28.7  4.88 22.9 7.055E-03   2.45  29.6  11.94  11.5 2.661E-07   4.16  14.6  10.20  11.8
 300  95  57.5 129.94 14.69 27.2  4.67 21.4 3.581E-03  11.05  29.0  15.16  11.3 1.451E-07   5.44  33.9  14.43  11.7
 300 100  57.5 121.77 17.30 25.2  3.95 20.3 1.726E-03  16.80  28.2  15.73  11.2 7.521E-08  11.72  30.7  17.10  11.3
 300 105  57.5 119.28 23.49 23.5  4.45 19.3 8.053E-04  29.18  26.7  16.22  11.1 3.624E-08  19.07  29.0  18.30  22.9
 300 110  57.5 124.34 29.60 22.4  8.91 17.9 3.793E-04  36.08  25.9  15.96  11.0 1.660E-08  27.65  27.0  20.06  22.7
 300 115  57.5 136.05 25.88 21.4 15.79 17.2 1.877E-04  50.62  24.8  11.47  22.6 7.521E-09  43.19  25.3  17.93  22.8
 300 120  57.5 154.07 15.49 19.2 19.74 17.0 1.011E-04  55.49  24.4   7.51  22.1 3.512E-09  58.83  24.5  12.70  11.1
 300 125  57.5 174.21 14.48 15.4 20.98 17.1 5.877E-05  56.69  24.2   4.88  20.7 1.759E-09  67.35  24.2   7.99  11.5
 300 130  57.5 192.97 21.14 13.6 21.40 17.2 3.647E-05  55.15  24.0   5.69  19.2 9.615E-10  69.19  24.0   4.04  12.5
 300 135  57.5 208.86 27.21 13.0 21.75 17.2 2.372E-05  51.58  23.9   8.48  18.1 5.652E-10  67.09  23.9   3.14  14.5
 300 140  57.5 221.84 31.50 12.7 22.45 17.2 1.596E-05  47.04  23.7  11.37  17.7 3.505E-10  62.95  23.8   4.44  16.7
 300 145  57.5 231.31 34.47 12.6 23.17 17.3 1.110E-05  47.04  23.7  11.37  17.7 2.288E-10  57.34  23.8   7.72  17.4
 300 150  57.5 238.79 36.85 12.5 23.94 17.2 7.857E-06  42.23  23.6  13.74  17.5 1.534E-10  52.07  23.7  10.76  17.5
 300 155  57.5 244.90 38.53 12.5 24.82 17.2 5.637E-06  37.51  23.4  15.42  17.3 1.047E-10  47.27  23.6  13.31  17.5
 300 160  57.5 249.24 39.71 12.4 25.59 17.2 4.122E-06  37.51  23.4  15.42  17.3 7.326E-11  42.46  23.5  15.44  17.5
 300 165  57.5 252.65 40.63 12.4 26.31 17.2 3.053E-06  33.55  23.2  16.39  17.2 5.201E-11  38.12  23.5  17.27  17.5
 300 170  57.5 255.40 41.29 12.4 26.98 17.2 2.280E-06  33.55  23.2  16.39  17.2 3.730E-11  34.74  23.4  18.49  17.5
 300 175  57.5 257.19 41.81 12.4 27.53 17.2 1.732E-06  30.82  23.1  16.63  17.1 2.727E-11  31.46  23.3  19.39  17.5
 300 180  57.5 258.81 42.22 12.4 28.02 17.2 1.320E-06  29.39  22.9  16.10  16.9 2.002E-11  29.20  23.2  19.86  17.4
 300 185  57.5 259.79 42.55 12.4 28.40 17.2 1.025E-06  29.39  22.9  16.10  16.9 1.499E-11  27.10  23.1  19.95  17.4
 300 190  57.5 260.75 42.80 12.4 28.72 17.2 7.973E-07  29.39  22.8  15.22  16.6 1.123E-11  25.93  23.0  19.69  17.3
 300 195  57.5 261.33 43.00 12.4 28.98 17.2 6.306E-07  29.39  22.8  15.22  16.6 8.590E-12  24.86  23.0  19.17  17.3
 300 200  57.5 261.92 43.15 12.4 29.20 17.2 4.988E-07  29.39  22.8  15.22  16.6 6.568E-12  24.99  22.9  18.03  17.2
 300 205  57.5 262.28 43.26 12.4 29.37 17.2 4.010E-07  30.44  22.8  14.45  16.3 5.117E-12  25.03  22.9  16.84  17.2
 300 210  57.5 262.62 43.35 12.4 29.52 17.2 3.227E-07  30.44  22.8  14.45  16.3 3.992E-12  25.79  22.9  15.47  17.1
 300 215  57.5 262.87 43.42 12.4 29.64 17.2 2.624E-07  32.08  22.8  14.24  16.1 3.150E-12  26.75  23.0  14.07  16.9
 300 220  57.5 263.08 43.47 12.4 29.74 17.2 2.147E-07  32.08  22.8  14.24  16.1 2.502E-12  27.94  23.0  12.82  16.8
 300 225  57.5 263.27 43.51 12.4 29.83 17.2 1.760E-07  33.78  22.8  14.79  16.0 1.992E-12  29.31  23.1  11.78  16.5
 300 230  57.5 263.38 43.54 12.4 29.90 17.2 1.462E-07  33.78  22.8  14.79  16.0 1.610E-12  30.49  23.1  10.97  16.3
 300 235  57.5 263.50 43.56 12.4 29.96 17.2 1.215E-07  33.78  22.8  14.79  16.0 1.302E-12  31.93  23.1  10.35  16.0
 300 240  57.5 263.59 43.58 12.4 30.01 17.2 1.015E-07  35.07  22.9  16.19  16.1 1.061E-12  33.20  23.2   9.95  15.8
 300  80  62.5 151.47  7.50 25.5  4.48 22.4 2.108E-02   3.45  29.7   5.39  11.6 7.284E-07   6.90  18.1   4.68  11.4
 300  85  62.5 146.91  2.60 25.5  3.59 22.4 1.146E-02   1.70  25.9   6.44  11.1 4.074E-07   1.00  18.1   5.18  11.4
 300  90  62.5 140.51 12.56 28.0  3.08 22.4 6.080E-03   4.34  26.6   8.84  22.9 2.268E-07   5.33  16.6   6.85  11.2
 300  95  62.5 132.01 17.57 26.6  2.77 20.1 3.115E-03  10.04  27.4   9.52  22.8 1.246E-07   2.92  10.8  10.42  11.2
 300 100  62.5 123.55 20.10 24.6  2.82 18.6 1.525E-03  17.31  27.0   9.53  22.7 6.566E-08  11.54  29.2  11.71  22.6
 300 105  62.5 123.39 26.43 22.9  3.43 17.9 7.234E-04  31.59  25.8   9.76  22.7 3.163E-08  21.27  27.8  10.93  22.2
 300 110  62.5 129.69 30.78 22.1  9.42 17.4 3.513E-04  39.62  25.2  10.36  22.6 1.481E-08  31.50  26.0  11.53  22.5
 300 115  62.5 142.29 23.55 21.2 19.33 17.0 1.799E-04  56.43  24.2   7.39  21.9 6.925E-09  48.26  24.6  10.62  22.8
 300 120  62.5 161.23 11.72 18.3 25.07 16.9 9.942E-05  60.82  24.0   5.25  20.4 3.329E-09  63.84  24.0   7.27  11.2
 300 125  62.5 182.00 14.90 14.1 26.76 17.0 5.921E-05  61.75  23.9   7.61  18.6 1.710E-09  71.66  23.8   3.26  11.8
 300 130  62.5 201.07 22.72 12.8 26.71 17.0 3.744E-05  60.03  23.8  12.86  17.8 9.542E-10  72.92  23.7   3.15  15.3
 300 135  62.5 217.32 28.85 12.5 26.19 17.0 2.472E-05  56.40  23.7  17.82  17.5 5.700E-10  70.67  23.7   6.77  17.1
 300 140  62.5 230.45 33.31 12.3 25.73 16.9 1.688E-05  56.40  23.7  17.82  17.5 3.600E-10  66.35  23.6  11.30  17.3
 300 145  62.5 240.32 36.41 12.2 25.45 16.9 1.188E-05  51.69  23.6  21.78  17.3 2.381E-10  60.70  23.6  15.26  17.3
 300 150  62.5 248.48 38.77 12.2 25.56 16.9 8.488E-06  46.45  23.4  24.71  17.2 1.611E-10  55.44  23.6  18.60  17.3
 300 155  62.5 255.08 40.57 12.2 25.80 16.8 6.150E-06  46.45  23.4  24.71  17.2 1.112E-10  50.46  23.6  21.40  17.3
 300 160  62.5 259.72 41.84 12.2 26.14 16.8 4.547E-06  41.18  23.3  26.66  17.1 7.874E-11  45.18  23.5  23.63  17.3
 300 165  62.5 263.77 42.83 12.2 26.57 16.8 3.384E-06  36.34  23.1  27.65  17.0 5.622E-11  40.69  23.5  25.52  17.3
 300 170  62.5 266.61 43.65 12.2 27.00 16.8 2.558E-06  36.34  23.1  27.65  17.0 4.085E-11  36.70  23.4  26.73  17.2
 300 175  62.5 268.93 44.24 12.2 27.39 16.8 1.950E-06  32.42  23.0  27.72  17.0 2.997E-11  32.89  23.3  27.83  17.2
 300 180  62.5 270.63 44.81 12.2 27.76 16.8 1.502E-06  32.42  23.0  27.72  17.0 2.223E-11  30.05  23.3  28.22  17.2
 300 185  62.5 271.97 45.23 12.2 28.04 16.8 1.169E-06  29.67  22.8  26.92  16.9 1.666E-11  27.24  23.2  28.57  17.2
 300 190  62.5 272.98 45.60 12.2 28.30 16.8 9.175E-07  29.67  22.8  26.92  16.9 1.260E-11  25.37  23.1  28.27  17.1
 300 195  62.5 273.80 45.89 12.2 28.49 16.8 7.267E-07  28.10  22.7  25.46  16.7 9.623E-12  23.52  23.0  28.01  17.1
 300 200  62.5 274.41 46.13 12.2 28.67 16.8 5.812E-07  28.10  22.7  25.46  16.7 7.429E-12  22.62  22.8  26.99  17.1
 300 205  62.5 274.95 46.32 12.2 28.80 16.8 4.668E-07  27.65  22.6  23.89  16.6 5.763E-12  22.00  22.7  25.97  17.0
 300 210  62.5 275.31 46.48 12.2 28.92 16.8 3.801E-07  27.65  22.6  23.89  16.6 4.539E-12  21.80  22.7  24.56  17.0
 300 215  62.5 275.67 46.61 12.2 29.01 16.8 3.094E-07  27.65  22.6  23.89  16.6 3.574E-12  22.10  22.6  23.15  16.9
 300 220  62.5 275.90 46.71 12.2 29.09 16.8 2.554E-07  27.81  22.5  22.69  16.5 2.859E-12  22.43  22.6  21.62  16.9
 300 225  62.5 276.11 46.79 12.2 29.16 16.8 2.115E-07  27.81  22.5  22.69  16.5 2.296E-12  23.07  22.6  20.19  16.8
 300 230  62.5 276.31 46.86 12.2 29.21 16.8 1.756E-07  28.19  22.6  22.44  16.4 1.849E-12  23.80  22.6  18.95  16.7
 300 235  62.5 276.43 46.92 12.2 29.26 16.8 1.477E-07  28.19  22.6  22.44  16.4 1.514E-12  24.50  22.6  17.63  16.7
 300 240  62.5 276.55 46.96 12.2 29.30 16.8 1.242E-07  28.19  22.6  22.44  16.4 1.239E-12  25.33  22.6  16.64  16.6
 300  80  67.5 153.78 12.06 22.5  4.88 22.1 1.796E-02   5.24  28.8   2.26  13.9 6.124E-07   9.44  22.7   3.14  20.5
 300  85  67.5 149.67  5.72 22.5  4.73 22.1 9.846E-03   4.84  21.9   4.06  21.5 3.439E-07   1.17  22.7   3.15  20.5
 300  90  67.5 143.77 14.75 26.6  4.28 22.3 5.297E-03   6.45  23.4   5.38  22.1 1.933E-07   7.07  17.4   3.28  21.3
 300  95  67.5 136.14 21.46 25.5  1.83 20.2 2.771E-03  11.12  25.3   6.59  22.2 1.079E-07   2.08  16.7   7.18  22.4
 300 100  67.5 127.96 24.33 23.7  2.13 16.5 1.389E-03  28.71  25.2   6.65  22.3 5.807E-08  13.04  27.3   8.66  21.8
 300 105  67.5 128.54 30.33 22.4  4.32 16.9 6.779E-04  36.99  24.7   7.79  22.4 2.862E-08  24.12  26.1   8.02  21.8
 300 110  67.5 135.16 29.80 22.0 14.22 16.9 3.394E-04  46.45  24.2   8.53  22.4 1.377E-08  37.93  24.5   9.86  22.4
 300 115  67.5 149.34 14.10 21.2 24.40 16.8 1.791E-04  63.24  23.7   4.10  20.3 6.564E-09  57.94  23.8   9.17  22.8
 300 120  67.5 169.97 13.61 14.4 27.11 16.8 1.018E-04  65.56  23.6   7.69  18.2 3.222E-09  73.08  23.5   5.33  11.2
 300 125  67.5 191.97 25.06 12.1 25.41 16.8 6.217E-05  63.90  23.6  14.60  17.5 1.697E-09  78.22  23.5   1.56  13.2
 300 130  67.5 211.90 34.17 11.7 22.64 16.7 4.013E-05  59.58  23.6  20.83  17.3 9.688E-10  76.35  23.5   5.90  16.9
 300 135  67.5 228.71 40.11 11.7 20.00 16.6 2.697E-05  59.58  23.6  20.83  17.3 5.921E-10  71.23  23.5  11.49  17.0
 300 140  67.5 241.16 44.24 11.7 17.70 16.5 1.882E-05  53.81  23.5  25.42  17.2 3.861E-10  63.86  23.5  16.19  17.1
 300 145  67.5 251.36 47.09 11.7 16.04 16.3 1.336E-05  47.00  23.5  28.34  17.1 2.589E-10  56.85  23.6  20.01  17.1
 300 150  67.5 259.85 49.30 11.8 15.02 16.1 9.617E-06  39.50  23.4  29.73  17.0 1.772E-10  50.49  23.6  22.96  17.1
 300 155  67.5 265.83 50.94 11.8 14.46 15.9 7.071E-06  39.50  23.4  29.73  17.0 1.250E-10  43.93  23.6  24.94  17.1
 300 160  67.5 270.93 52.14 11.8 14.24 15.7 5.246E-06  31.89  23.3  29.90  17.0 8.905E-11  37.86  23.6  26.57  17.1
 300 165  67.5 274.98 53.16 11.8 14.21 15.6 3.934E-06  31.89  23.3  29.90  17.0 6.429E-11  32.54  23.6  27.51  17.1
 300 170  67.5 277.99 54.01 11.8 14.30 15.5 2.989E-06  24.63  23.1  29.04  16.9 4.708E-11  27.57  23.6  27.99  17.0
 300 175  67.5 280.59 54.64 11.8 14.42 15.5 2.282E-06  24.63  23.1  29.04  16.9 3.467E-11  22.93  23.5  28.33  17.0
 300 180  67.5 282.30 55.30 11.8 14.54 15.4 1.770E-06  18.13  22.7  27.20  16.8 2.592E-11  19.05  23.5  27.95  17.0
 300 185  67.5 283.86 55.78 11.8 14.65 15.4 1.376E-06  18.13  22.7  27.20  16.8 1.943E-11  15.27  23.3  27.73  17.0
 300 190  67.5 284.88 56.25 11.8 14.73 15.4 1.087E-06  13.85  19.2  24.55  16.7 1.478E-11  12.31  23.1  26.78  17.0
 300 195  67.5 285.81 56.59 11.8 14.81 15.4 8.600E-07  13.85  19.2  24.55  16.7 1.127E-11   9.62  21.1  26.02  16.9
 300 200  67.5 286.47 56.91 11.8 14.86 15.4 6.900E-07  14.93  17.4  21.27  16.6 8.713E-12   9.92  17.9  24.66  16.9
 300 205  67.5 287.02 57.15 11.8 14.92 15.3 5.564E-07  14.93  17.4  21.27  16.6 6.766E-12  10.86  17.5  23.27  16.8
 300 210  67.5 287.48 57.36 11.8 14.95 15.3 4.520E-07  16.11  17.2  17.85  16.3 5.300E-12  11.65  17.4  21.70  16.8
 300 215  67.5 287.81 57.53 11.8 14.98 15.3 3.713E-07  16.11  17.2  17.85  16.3 4.203E-12  12.34  17.4  19.77  16.7
 300 220  67.5 288.13 57.67 11.8 15.01 15.3 3.049E-07  16.11  17.2  17.85  16.3 3.333E-12  13.01  17.3  18.12  16.6
 300 225  67.5 288.34 57.79 11.8 15.02 15.3 2.543E-07  17.06  17.0  15.07  15.9 2.690E-12  13.53  17.3  16.19  16.5
 300 230  67.5 288.53 57.89 11.8 15.04 15.3 2.125E-07  17.06  17.0  15.07  15.9 2.177E-12  13.99  17.3  14.47  16.4
 300 235  67.5 288.72 57.97 11.8 15.05 15.3 1.779E-07  17.80  16.9  13.95  15.2 1.765E-12  14.46  17.2  13.03  16.2
 300 240  67.5 288.83 58.04 11.8 15.06 15.3 1.511E-07  17.80  16.9  13.95  15.2 1.457E-12  14.78  17.3  11.62  16.0
 300  80  72.5 158.34 18.29 21.8  4.82 22.5 1.556E-02   4.17  24.4    .88  22.4 5.170E-07  11.06  21.7   2.74  17.3
 300  85  72.5 154.24 13.73 21.8  7.02 22.5 8.695E-03   8.61  21.8   2.13  21.3 2.961E-07   1.49  21.7   3.35  17.3
 300  90  72.5 148.53 19.36 25.0  7.41 22.6 4.771E-03  13.03  22.1   4.29  22.3 1.692E-07   9.27  18.3   1.59  17.1
 300  95  72.5 140.42 26.99 24.3  3.26 22.0 2.555E-03  17.53  23.3   7.08  22.5 9.679E-08   6.07  21.8   5.53  22.4
